date,longitude,latitude,K_index
2023-10-19 13:50:00,100.7943,-1.095582,34.94709534294742
2023-10-20 09:50:00,100.7943,-1.095582,36.583884376269744
2023-10-20 10:00:00,100.7943,-1.095582,36.583884376269744
2023-10-20 10:10:00,100.7943,-1.095582,36.583884376269744
2023-10-25 06:50:00,100.7943,-1.095582,37.27491491106044
2023-11-03 15:40:00,100.7943,-1.095582,34.034583372568655
2023-11-05 10:50:00,100.7943,-1.095582,37.80287241527461
2023-11-08 08:50:00,100.7943,-1.095582,34.447141113224184
2023-11-08 09:20:00,100.7943,-1.095582,34.447141113224184
2023-11-09 10:10:00,100.7943,-1.095582,37.96644032278253
2023-11-12 08:50:00,100.7943,-1.095582,32.86290692840243
2023-11-12 09:00:00,100.7943,-1.095582,32.86290692840243
2023-11-12 09:10:00,100.7943,-1.095582,32.86290692840243
2023-11-12 09:20:00,100.7943,-1.095582,32.86290692840243
2023-11-13 07:30:00,100.7943,-1.095582,34.06113527225308
2023-11-15 13:40:00,100.7943,-1.095582,38.07028309088041
2023-11-15 13:50:00,100.7943,-1.095582,38.07028309088041
2023-11-16 09:20:00,100.7943,-1.095582,35.76450497453199
2023-11-20 08:10:00,100.7943,-1.095582,37.56849263689959
2023-11-20 08:20:00,100.7943,-1.095582,37.56849263689959
2023-11-23 11:40:00,100.7943,-1.095582,33.74146026050299
2023-11-24 10:20:00,100.7943,-1.095582,37.71958877007916
2023-11-24 10:30:00,100.7943,-1.095582,37.91291479006784
2023-11-24 10:40:00,100.7943,-1.095582,37.91291479006784
2023-11-24 10:50:00,100.7943,-1.095582,37.91291479006784
2023-11-24 11:20:00,100.7943,-1.095582,37.91291479006784
2023-11-24 11:30:00,100.7943,-1.095582,37.43340123017533
2023-11-28 07:30:00,100.7943,-1.095582,32.76549700102407
2023-12-01 06:40:00,100.7943,-1.095582,35.69199094578065
2023-12-01 09:30:00,100.7943,-1.095582,36.486976040890575
2023-12-01 09:40:00,100.7943,-1.095582,36.486976040890575
2023-12-01 09:50:00,100.7943,-1.095582,36.486976040890575
2023-12-01 10:00:00,100.7943,-1.095582,36.486976040890575
2023-12-01 10:10:00,100.7943,-1.095582,36.486976040890575
2023-12-01 11:40:00,100.7943,-1.095582,36.66529104991762
2023-12-02 08:30:00,100.7943,-1.095582,38.784623830369064
2023-12-02 09:50:00,100.7943,-1.095582,39.56521934750973
2023-12-07 07:00:00,100.7943,-1.095582,36.669269462152265
2023-12-09 09:00:00,100.7943,-1.095582,34.50845403701684
2023-12-09 09:10:00,100.7943,-1.095582,34.50845403701684
2023-12-09 11:50:00,100.7943,-1.095582,38.17085504797153
2023-12-09 12:00:00,100.7943,-1.095582,38.17085504797153
2023-12-11 06:50:00,100.7943,-1.095582,35.11537604209805
2023-12-13 16:30:00,100.7943,-1.095582,38.21675980470301
2023-12-16 09:30:00,100.7943,-1.095582,36.80631461407841
2023-12-18 10:00:00,100.7943,-1.095582,36.85178199845367
2023-12-23 10:30:00,100.7943,-1.095582,35.228646495619394
2023-12-23 10:40:00,100.7943,-1.095582,35.228646495619394
2023-12-23 11:10:00,100.7943,-1.095582,35.228646495619394
2023-12-23 11:20:00,100.7943,-1.095582,35.228646495619394
2023-12-24 06:40:00,100.7943,-1.095582,37.7961121101246
2023-12-26 00:10:00,100.7943,-1.095582,33.99576292401924
2023-12-26 19:00:00,100.7943,-1.095582,32.48445643214752
2023-12-26 19:10:00,100.7943,-1.095582,32.48445643214752
2023-12-28 10:20:00,100.7943,-1.095582,36.03864579701282
2023-12-31 11:30:00,100.7943,-1.095582,37.33220042235584
2023-12-31 11:40:00,100.7943,-1.095582,37.33220042235584
2023-12-31 16:30:00,100.7943,-1.095582,38.4393137889694
2023-12-31 16:40:00,100.7943,-1.095582,38.4393137889694
2016-02-24 14:00:00,100.6242,-0.9466,35.68533852385277
2016-02-24 14:40:00,100.6242,-0.9466,34.76439828044195
2016-02-24 14:50:00,100.6242,-0.9466,34.76439828044195
2016-02-24 15:40:00,100.6242,-0.9466,34.43081266722109
2017-02-01 00:00:00,100.6242,-0.9466,36.89432190774048
2017-09-17 07:20:00,100.6242,-0.9466,35.721561869777815
2018-12-02 12:00:00,100.6242,-0.9466,35.26615983621521
2018-12-04 19:30:00,100.6242,-0.9466,34.61980045225414
2018-12-04 19:40:00,100.6242,-0.9466,34.61980045225414
2018-12-04 19:50:00,100.6242,-0.9466,34.61980045225414
2018-12-04 20:00:00,100.6242,-0.9466,34.61980045225414
2018-12-04 20:10:00,100.6242,-0.9466,34.61980045225414
2018-12-05 11:10:00,100.6242,-0.9466,35.485341882079204
2018-12-05 11:20:00,100.6242,-0.9466,35.485341882079204
2018-12-05 11:30:00,100.6242,-0.9466,35.85592717654782
2018-12-05 11:40:00,100.6242,-0.9466,35.85592717654782
2018-12-13 10:20:00,100.6242,-0.9466,36.1386067998755
2019-03-19 07:50:00,100.6242,-0.9466,33.767211841066825
2019-03-24 04:50:00,100.6242,-0.9466,34.72001238913994
2019-04-10 07:10:00,100.6242,-0.9466,33.86425299627662
2019-04-15 11:20:00,100.6242,-0.9466,36.824326239568975
2019-04-15 11:30:00,100.6242,-0.9466,35.5511791311791
2019-04-15 11:40:00,100.6242,-0.9466,35.5511791311791
2019-04-21 19:10:00,100.6242,-0.9466,34.3409427946622
2019-05-15 09:20:00,100.6242,-0.9466,31.95814007174999
2019-05-20 07:30:00,100.6242,-0.9466,34.674826219790496
2019-05-20 07:40:00,100.6242,-0.9466,34.674826219790496
2019-05-20 07:50:00,100.6242,-0.9466,34.674826219790496
2019-05-23 11:20:00,100.6242,-0.9466,37.97322792744883
2019-09-25 14:50:00,100.6242,-0.9466,37.71174417177636
2019-10-01 06:40:00,100.6242,-0.9466,33.47255657678183
2019-10-01 06:50:00,100.6242,-0.9466,33.47255657678183
2019-10-02 08:00:00,100.6242,-0.9466,33.61253252405608
2019-10-12 07:30:00,100.6242,-0.9466,35.61790300431293
